12:15:54 | INFO | Epoch  35/100 | Loss: 0.6799 | Train: 67.67% | Val: 56.00% | Test: 54.33%
12:16:07 | INFO | Epoch  36/100 | Loss: 0.7328 | Train: 68.67% | Val: 53.00% | Test: 52.97%
12:16:19 | INFO | Epoch  37/100 | Loss: 0.6562 | Train: 70.00% | Val: 51.00% | Test: 53.30%
12:16:32 | INFO | Epoch  38/100 | Loss: 0.6312 | Train: 71.33% | Val: 52.00% | Test: 52.93%
12:16:44 | INFO | Epoch  39/100 | Loss: 0.6277 | Train: 73.00% | Val: 47.33% | Test: 46.33%
12:16:56 | INFO | Epoch  40/100 | Loss: 0.5917 | Train: 75.33% | Val: 49.67% | Test: 49.33%
12:17:08 | INFO | Epoch  41/100 | Loss: 0.5927 | Train: 76.67% | Val: 51.33% | Test: 48.60%
12:17:19 | INFO | Epoch  42/100 | Loss: 0.6031 | Train: 71.67% | Val: 52.67% | Test: 50.23%
12:17:30 | INFO | Epoch  43/100 | Loss: 0.5522 | Train: 76.67% | Val: 52.67% | Test: 51.93%
12:17:42 | INFO | Epoch  44/100 | Loss: 0.5694 | Train: 76.00% | Val: 52.67% | Test: 52.80%
12:17:54 | INFO | Epoch  45/100 | Loss: 0.5395 | Train: 76.00% | Val: 54.67% | Test: 53.23%
12:18:05 | INFO | Epoch  46/100 | Loss: 0.4970 | Train: 81.67% | Val: 50.33% | Test: 52.07%
12:18:16 | INFO | Epoch  47/100 | Loss: 0.4984 | Train: 79.67% | Val: 54.67% | Test: 53.27%
12:18:28 | INFO | Epoch  48/100 | Loss: 0.4830 | Train: 81.00% | Val: 53.00% | Test: 52.13%
12:18:41 | INFO | Epoch  49/100 | Loss: 0.4383 | Train: 83.67% | Val: 53.00% | Test: 54.40%
12:18:53 | INFO | Epoch  50/100 | Loss: 0.4723 | Train: 81.00% | Val: 55.00% | Test: 54.43%
12:19:07 | INFO | Epoch  51/100 | Loss: 0.5234 | Train: 77.00% | Val: 55.67% | Test: 52.60%
12:19:17 | INFO | Epoch  52/100 | Loss: 0.4071 | Train: 84.00% | Val: 54.00% | Test: 51.07%
12:19:29 | INFO | Epoch  53/100 | Loss: 0.4229 | Train: 83.00% | Val: 53.00% | Test: 50.67%
12:19:40 | INFO | Epoch  54/100 | Loss: 0.3712 | Train: 86.00% | Val: 54.00% | Test: 51.70%
12:19:50 | INFO | Epoch  55/100 | Loss: 0.3903 | Train: 83.33% | Val: 52.67% | Test: 49.80%
12:20:02 | INFO | Epoch  56/100 | Loss: 0.3793 | Train: 86.33% | Val: 55.33% | Test: 54.13%
12:20:14 | INFO | Epoch  57/100 | Loss: 0.3563 | Train: 87.00% | Val: 55.33% | Test: 53.40%
12:20:26 | INFO | Epoch  58/100 | Loss: 0.3938 | Train: 85.33% | Val: 56.00% | Test: 52.93%
12:20:38 | INFO | Epoch  59/100 | Loss: 0.3356 | Train: 86.00% | Val: 55.67% | Test: 51.00%
12:20:51 | INFO | Epoch  60/100 | Loss: 0.3535 | Train: 88.00% | Val: 53.67% | Test: 52.10%
12:21:03 | INFO | Epoch  61/100 | Loss: 0.3029 | Train: 87.67% | Val: 55.67% | Test: 52.07%
12:21:15 | INFO | Epoch  62/100 | Loss: 0.2894 | Train: 90.33% | Val: 58.00% | Test: 54.37%
12:21:27 | INFO | Epoch  63/100 | Loss: 0.2277 | Train: 91.00% | Val: 57.00% | Test: 54.30%
12:21:39 | INFO | Epoch  64/100 | Loss: 0.1914 | Train: 93.00% | Val: 58.00% | Test: 56.63%
12:21:52 | INFO | Epoch  65/100 | Loss: 0.1810 | Train: 93.00% | Val: 58.67% | Test: 53.73%
12:22:02 | INFO | Epoch  66/100 | Loss: 0.1548 | Train: 95.33% | Val: 56.33% | Test: 53.50%
12:22:15 | INFO | Epoch  67/100 | Loss: 0.1607 | Train: 95.67% | Val: 57.00% | Test: 51.90%
12:22:27 | INFO | Epoch  68/100 | Loss: 0.2352 | Train: 92.00% | Val: 56.67% | Test: 53.23%
12:22:37 | INFO | Epoch  69/100 | Loss: 0.1554 | Train: 94.00% | Val: 53.33% | Test: 53.70%
12:22:49 | INFO | Epoch  70/100 | Loss: 0.2223 | Train: 93.00% | Val: 58.67% | Test: 52.10%
12:23:02 | INFO | Epoch  71/100 | Loss: 0.1164 | Train: 96.33% | Val: 61.33% | Test: 55.20%
12:23:13 | INFO | Epoch  72/100 | Loss: 0.1196 | Train: 96.33% | Val: 58.00% | Test: 54.77%
12:23:24 | INFO | Epoch  73/100 | Loss: 0.1281 | Train: 96.00% | Val: 56.33% | Test: 54.10%
12:23:36 | INFO | Epoch  74/100 | Loss: 0.0902 | Train: 96.67% | Val: 57.67% | Test: 55.00%
12:23:47 | INFO | Epoch  75/100 | Loss: 0.0890 | Train: 96.33% | Val: 58.33% | Test: 53.37%
12:23:58 | INFO | Epoch  76/100 | Loss: 0.0678 | Train: 98.67% | Val: 56.33% | Test: 54.43%
12:24:09 | INFO | Epoch  77/100 | Loss: 0.0535 | Train: 98.67% | Val: 57.67% | Test: 56.90%
12:24:21 | INFO | Epoch  78/100 | Loss: 0.0631 | Train: 98.00% | Val: 58.33% | Test: 55.77%
12:24:32 | INFO | Epoch  79/100 | Loss: 0.0630 | Train: 98.00% | Val: 58.67% | Test: 55.07%
12:24:43 | INFO | Epoch  80/100 | Loss: 0.0383 | Train: 98.33% | Val: 60.00% | Test: 56.27%
12:24:55 | INFO | Epoch  81/100 | Loss: 0.0274 | Train: 99.67% | Val: 60.00% | Test: 56.23%
12:25:07 | INFO | Epoch  82/100 | Loss: 0.1164 | Train: 97.00% | Val: 58.33% | Test: 54.70%
12:25:18 | INFO | Epoch  83/100 | Loss: 0.0312 | Train: 99.67% | Val: 60.67% | Test: 57.03%
12:25:32 | INFO | Epoch  84/100 | Loss: 0.0494 | Train: 98.67% | Val: 58.00% | Test: 56.73%
12:25:44 | INFO | Epoch  85/100 | Loss: 0.0371 | Train: 99.00% | Val: 60.67% | Test: 55.80%
12:25:56 | INFO | Epoch  86/100 | Loss: 0.0229 | Train: 99.67% | Val: 62.00% | Test: 55.67%
12:26:08 | INFO | Epoch  87/100 | Loss: 0.0269 | Train: 99.67% | Val: 61.33% | Test: 56.27%
12:26:20 | INFO | Epoch  88/100 | Loss: 0.0290 | Train: 99.33% | Val: 62.33% | Test: 56.83%
12:26:32 | INFO | Epoch  89/100 | Loss: 0.0261 | Train: 99.67% | Val: 60.67% | Test: 57.17%
12:26:44 | INFO | Epoch  90/100 | Loss: 0.0171 | Train: 99.33% | Val: 61.67% | Test: 56.70%
12:26:59 | INFO | Epoch  91/100 | Loss: 0.0191 | Train: 99.67% | Val: 62.00% | Test: 56.27%
12:27:13 | INFO | Epoch  92/100 | Loss: 0.0220 | Train: 99.67% | Val: 61.67% | Test: 55.87%
12:27:24 | INFO | Epoch  93/100 | Loss: 0.0226 | Train: 99.67% | Val: 61.00% | Test: 55.40%
12:27:36 | INFO | Epoch  94/100 | Loss: 0.0296 | Train: 99.33% | Val: 60.33% | Test: 55.37%
12:27:47 | INFO | Epoch  95/100 | Loss: 0.0326 | Train: 99.33% | Val: 61.00% | Test: 55.40%
12:27:58 | INFO | Epoch  96/100 | Loss: 0.0200 | Train: 99.67% | Val: 61.33% | Test: 55.67%
12:28:10 | INFO | Epoch  97/100 | Loss: 0.0170 | Train: 100.00% | Val: 61.67% | Test: 55.77%
12:28:22 | INFO | Epoch  98/100 | Loss: 0.0218 | Train: 99.67% | Val: 62.33% | Test: 55.83%
12:28:33 | INFO | Epoch  99/100 | Loss: 0.0201 | Train: 100.00% | Val: 62.33% | Test: 55.83%
12:28:44 | INFO | Epoch 100/100 | Loss: 0.0307 | Train: 99.00% | Val: 62.00% | Test: 55.83%
12:28:45 | INFO | Best Test Accuracy: 57.17%
